minute,total_qps,mean_cpu,max_cpu,mean_latency,max_latency,n_tenants
7458,184.65,11.94625,31.56,20.64375,35.16,8
7459,161.74,10.12625,27.4,19.1725,34.08,8
7460,159.88,9.145,23.25,19.605,31.06,8
7461,172.77,10.5225,27.76,20.21375,32.93,8
7462,140.25,9.477500000000001,29.61,18.3125,31.92,8
7463,145.88,9.24875,30.7,18.59375,32.49,8
7464,164.6,11.30125,27.7,19.7175,33.56,8
7465,185.4,11.1075,21.77,20.85125,29.9,8
7466,200.51,13.227500000000001,36.18,21.50375,37.93,8
7467,159.29,9.80875,35.34,18.6575,34.77,8
7468,167.15,9.32625,25.02,19.91625,30.62,8
7469,186.48,11.926250000000001,35.99,20.72625,33.58,8
7470,192.1,11.112499999999999,32.4,21.248749999999998,33.29,8
7471,200.44,12.6375,30.39,21.61875,35.41,8
7472,180.41,10.8625,31.92,20.59,34.54,8
7473,248.12,16.77625,58.72,23.76,52.88,8
7474,199.35,11.9475,35.85,21.165,37.82,8
7475,226.54000000000002,13.813749999999999,31.39,22.74625,37.09,8
7476,211.56,14.087499999999999,32.12,22.0225,35.96,8
7477,224.96,13.74875,31.92,22.81,33.78,8
7478,185.46,9.4775,27.47,20.759999999999998,34.65,8
7479,203.63,12.04875,27.08,21.8425,32.97,8
7480,212.49,12.4225,35.66,22.09625,38.65,8
7481,203.85999999999999,14.600000000000001,31.87,21.6725,35.25,8
7482,203.35,13.4925,31.1,21.701249999999998,33.66,8
7483,198.93,12.5325,39.02,21.35875,38.84,8
7484,203.35,13.094999999999999,36.55,21.76625,32.95,8
7485,204.21,14.542499999999999,34.86,21.8075,35.35,8
7486,174.08,12.835,32.95,19.43375,34.82,8
7487,175.65,11.06,22.84,20.48,31.07,8
7488,293.89,18.655,61.52,26.42875,63.18,8
7489,266.44,15.79625,45.03,24.693749999999998,43.62,8
7490,220.39,14.5775,34.76,22.495,34.35,8
7491,248.49,15.58625,33.95,24.05125,33.02,8
7492,218.19,13.01375,32.85,22.490000000000002,35.92,8
7493,215.48,14.64625,30.66,22.31625,35.38,8
7494,207.59,13.63875,36.83,21.98625,37.01,8
7495,235.95999999999998,15.285,40.04,23.2675,38.91,8
7496,189.49,12.35625,29.41,21.098750000000003,32.77,8
7497,220.25,13.1,28.8,22.474999999999998,35.33,8
7498,226.04000000000002,15.223749999999999,29.7,22.835,35.71,8
7499,220.94,13.86125,27.14,22.65,30.12,8
7500,179.57999999999998,11.2075,25.45,20.57,30.5,8
7501,188.88,11.067499999999999,36.6,20.97375,36.48,8
7502,236.06,12.47625,31.49,23.3,37.75,8
7503,213.59,13.345,31.09,22.236250000000002,33.99,8
7504,197.39000000000001,12.515,29.19,21.53875,34.31,8
7505,226.9,14.755,32.78,22.87125,37.22,8
7506,233.31,14.29375,29.48,23.07125,35.79,8
7507,264.46,14.5825,30.48,24.55875,37.48,8
7508,290.06,17.7825,35.11,25.75,38.38,8
7509,244.09,14.335,29.64,23.64,35.94,8
7510,219.34,16.3775,33.39,22.6025,35.65,8
7511,225.45999999999998,13.66,32.79,22.80375,35.06,8
7512,215.18,13.1875,35.17,22.2925,37.18,8
7513,228.83,13.7125,31.36,22.95375,33.82,8
7514,251.23000000000002,14.69375,30.38,23.94125,36.54,8
7515,257.05,15.2075,38.41,24.2925,41.61,8
7516,256.35,16.896250000000002,38.42,24.27125,40.07,8
7517,295.34999999999997,19.23875,49.22,26.035,45.9,8
7518,271.95,15.7,35.37,24.88625,37.09,8
7519,282.28,17.08375,40.07,25.27125,42.87,8
7520,270.66,17.60625,37.01,24.84125,37.94,8
7521,329.15999999999997,19.93,38.64,27.57375,40.55,8
7522,265.99,17.7325,31.16,24.7,34.54,8
7523,262.66999999999996,15.966249999999999,40.37,24.58375,40.31,8
7524,262.15,15.411249999999999,31.9,24.565,36.84,8
7525,257.16,16.515,33.51,24.31,37.58,8
7526,264.89,16.57375,36.78,24.6675,38.51,8
7527,261.73,16.0475,34.46,24.48375,37.49,8
7528,263.17,17.16125,32.94,24.585,36.94,8
7529,255.25,15.605,31.2,24.223750000000003,35.62,8
7530,268.58000000000004,17.57625,36.55,24.76375,37.34,8
7531,244.39,15.315,30.95,23.67125,37.83,8
7532,249.20000000000002,14.79875,34.36,23.9325,36.17,8
7533,261.92,15.018749999999999,39.41,24.4725,39.45,8
7534,286.92,17.44625,31.43,25.59,36.39,8
7535,305.23,18.35875,39.51,26.5125,43.68,8
7536,270.21,15.4075,33.33,24.91875,35.16,8
7537,278.09999999999997,18.0475,39.33,25.27,39.5,8
7538,316.36,19.896250000000002,36.35,26.947499999999998,40.68,8
7539,291.54,17.68625,39.15,25.846249999999998,42.04,8
7540,288.26,18.6375,34.74,25.65375,40.03,8
7541,347.13,22.326249999999998,38.51,28.4375,42.72,8
7542,365.46999999999997,22.27375,43.53,29.209999999999997,43.75,8
7543,300.49,19.5075,33.08,26.2475,35.99,8
7544,314.65999999999997,19.695,38.32,26.8975,41.54,8
7545,302.78,19.49125,31.2,26.411250000000003,36.06,8
7546,355.53000000000003,24.1825,55.78,29.0525,54.28,8
7547,334.95,19.795,44.34,27.925,47.24,8
7548,308.6,18.89125,47.05,26.66,44.94,8
7549,277.08,14.31875,29.15,25.197499999999998,36.79,8
7550,313.65,19.4825,40.13,26.9225,43.56,8
7551,264.6,17.40875,36.0,24.6525,35.89,8
7552,284.33,18.19125,49.93,25.54875,43.43,8
7553,292.14,19.215,40.34,25.76125,40.34,8
7554,307.55,20.127499999999998,42.87,26.61,41.11,8
7555,332.77,21.98,57.29,28.00125,55.25,8
7556,342.61,22.0075,58.02,28.41,50.69,8
7557,335.32,20.8475,46.66,27.986250000000002,44.52,8
7558,332.39,20.69875,39.35,27.8175,42.01,8
7559,314.94,19.2525,41.45,26.9875,42.66,8
7560,312.12,19.76125,42.46,26.81125,42.05,8
7561,328.21,20.97875,42.52,27.46375,40.75,8
7562,316.7,19.04375,37.45,27.0375,40.42,8
7563,333.02,21.6725,42.68,27.74875,45.01,8
7564,324.91,20.34875,42.31,27.423750000000002,44.64,8
7565,316.84000000000003,18.314999999999998,34.55,26.98375,38.73,8
7566,317.73,21.47375,39.64,27.06125,41.05,8
7567,290.76,17.345,30.98,25.805,36.08,8
7568,310.24,20.555,38.02,26.732499999999998,36.81,8
7569,362.12,23.900000000000002,63.27,29.685000000000002,62.45,8
7570,338.64,21.89375,41.68,28.00875,43.56,8
7571,370.64,22.1875,47.97,29.59125,46.46,8
7572,357.59000000000003,23.44375,41.05,28.91,43.38,8
7573,328.24,18.16,38.47,27.52125,40.32,8
7574,335.83000000000004,22.215,43.97,27.89375,41.66,8
7575,304.96,20.3925,40.79,26.48875,40.23,8
7576,324.64,17.79125,37.06,27.3575,41.99,8
7577,336.0,20.923750000000002,36.93,27.9025,42.93,8
7578,335.32,22.89,41.45,27.91375,42.79,8
7579,306.74,19.5675,43.18,26.67,43.64,8
7580,337.42,20.78875,35.99,27.945,42.83,8
7581,329.01,20.36875,45.77,27.56625,42.96,8
7582,322.91,20.58375,38.41,27.325,41.54,8
7583,348.26,20.93125,42.73,28.485,43.61,8
7584,355.23,22.330000000000002,43.0,28.73875,44.85,8
7585,335.07,20.47,39.03,27.825,40.3,8
7586,401.49,25.6625,50.41,31.0025,49.82,8
7587,445.75,27.513749999999998,73.36,35.487500000000004,90.67,8
7588,589.5,35.74375,95.1,50.9,164.23,8
7589,514.39,33.0875,61.16,36.886250000000004,57.88,8
7590,455.65999999999997,28.806250000000002,55.09,33.6475,53.12,8
7591,424.98,25.58625,51.62,32.29875,49.83,8
7592,420.56,26.431250000000002,55.29,32.2325,56.75,8
7593,365.13,21.90625,39.65,29.19625,40.16,8
7594,381.46999999999997,23.375,44.01,29.95,42.97,8
7595,399.55,22.52625,45.57,30.94,49.58,8
7596,365.08,22.13125,38.98,29.3225,45.58,8
7597,374.59999999999997,23.53625,41.16,29.66,41.75,8
7598,373.05,23.744999999999997,48.12,29.66375,46.72,8
7599,388.55,24.495,47.54,30.36,45.8,8
7600,379.87,22.5875,42.04,29.892500000000002,44.07,8
7601,379.17,22.927500000000002,46.39,29.945,46.07,8
7602,375.87,23.75125,53.17,29.88625,49.48,8
7603,402.07,26.80625,53.53,31.14875,53.2,8
7604,378.46,21.63,46.54,29.86375,44.87,8
7605,401.3,25.7675,50.05,31.0825,50.62,8
7606,372.78,23.07375,46.45,29.52625,42.18,8
7607,412.46,27.9125,53.94,31.6675,54.52,8
7608,413.39,25.68375,45.77,31.5,48.79,8
7609,402.5,25.87375,53.13,31.0675,49.95,8
7610,401.5,25.74375,46.41,31.12375,49.81,8
7611,398.19,23.775,51.83,30.9675,52.08,8
7612,405.43,25.9675,56.99,31.4325,55.33,8
7613,425.58,25.84625,54.21,32.22875,52.9,8
7614,442.68,28.7075,78.91,34.76,83.72,8
7615,432.90999999999997,26.05875,68.02,33.185,67.42,8
7616,431.31,26.201249999999998,57.12,32.65125,57.38,8
7617,424.4,27.565,51.52,32.195,51.83,8
7618,400.98,24.2825,48.9,31.00875,48.26,8
7619,409.06,26.21125,48.75,31.405,48.85,8
7620,413.08,25.61375,51.78,31.573749999999997,50.32,8
7621,394.92,24.9625,45.2,30.6375,46.3,8
7622,392.5,24.915,40.41,30.482499999999998,44.01,8
7623,420.44,26.892500000000002,52.59,32.12,55.3,8
7624,424.36,27.61375,51.7,32.07,50.98,8
7625,420.56,24.57,44.13,31.8875,49.14,8
7626,411.88,26.66125,55.66,31.73125,55.57,8
7627,421.54,25.78625,51.21,32.027499999999996,50.66,8
7628,487.09000000000003,29.91125,60.89,35.870000000000005,62.46,8
7629,448.51,29.14875,60.93,33.695,57.83,8
7630,430.94,25.91375,56.49,32.61125,56.82,8
7631,448.81,29.775,54.83,33.51,53.85,8
7632,472.7,29.357499999999998,55.97,34.42625,54.13,8
7633,456.91,28.26625,48.94,33.6425,52.64,8
7634,492.0,30.62,61.73,35.8175,64.7,8
7635,443.59999999999997,27.09625,56.09,33.11875,56.19,8
7636,470.42,30.028750000000002,55.38,34.41875,55.42,8
7637,437.65000000000003,27.50625,51.04,32.8,54.33,8
7638,442.99,28.7775,52.67,33.10125,54.83,8
7639,436.37,27.60375,53.7,32.78375,53.15,8
7640,444.71999999999997,28.32375,51.74,33.1775,54.97,8
7641,463.12,30.25375,61.91,34.28,60.65,8
7642,455.28,28.4075,56.82,33.78125,58.41,8
7643,455.48,27.73625,49.55,33.7125,55.69,8
7644,459.71999999999997,32.04375,65.61,34.3225,66.0,8
7645,452.16,29.84625,55.61,33.475,52.14,8
7646,453.82,30.31375,67.84,33.9925,64.19,8
7647,440.71999999999997,27.86,54.48,32.88375,52.51,8
7648,502.68,32.25875,66.97,36.665,67.56,8
7649,457.35,29.8875,62.06,33.9375,61.14,8
7650,467.82,28.5425,64.38,34.43375,59.82,8
7651,469.72,28.80125,58.53,34.4625,57.67,8
7652,467.71,29.50125,58.67,34.4725,60.57,8
7653,492.89,31.7075,65.36,36.06375,68.61,8
7654,500.06,31.853749999999998,65.02,36.387499999999996,66.13,8
7655,480.75,29.013749999999998,64.69,35.4125,67.02,8
7656,497.89,30.6125,69.17,36.25,67.31,8
7657,507.94,33.09125,62.54,36.55625,64.56,8
7658,509.67,31.712500000000002,64.69,37.1175,66.52,8
7659,494.58,30.36875,57.01,35.785000000000004,61.8,8
7660,500.06,31.89,60.95,36.26375,64.19,8
7661,536.91,34.847500000000004,62.02,38.3675,68.82,8
7662,500.78000000000003,33.36125,67.6,36.53,68.41,8
7663,506.35,31.04875,63.49,37.0025,72.35,8
7664,493.16,31.2775,66.42,35.8675,65.13,8
7665,519.13,31.575,68.42,37.6875,72.09,8
7666,498.42,34.115,73.22,36.6575,73.05,8
7667,500.74,32.975,67.44,36.2375,62.94,8
7668,491.36,30.85875,57.9,35.655,58.84,8
7669,498.48,28.651249999999997,66.1,36.34625,70.29,8
7670,512.85,31.9125,67.31,37.51875,76.3,8
7671,515.33,32.18,59.52,36.96375,64.36,8
7672,495.0,32.45375,61.83,35.61375,56.29,8
7673,500.96,32.43625,61.24,36.265,66.24,8
7674,567.86,34.8175,56.87,39.475,60.5,8
7675,557.79,32.595,73.13,39.93375,81.6,8
7676,548.49,34.6,59.18,38.5325,63.31,8
7677,519.23,32.2,73.91,38.481249999999996,85.57,8
7678,520.0,32.74375,68.03,37.225,68.79,8
7679,528.91,32.12125,65.63,37.81875,68.92,8
7680,525.24,32.6925,77.46,39.3225,92.3,8
7681,549.16,34.386250000000004,74.08,39.85625,84.44,8
7682,515.4,32.642500000000005,68.15,36.98875,66.56,8
7683,547.36,32.5925,69.94,39.40875,79.97,8
7684,548.03,34.8075,78.09,40.115,87.53,8
7685,546.91,33.56375,79.08,39.96,86.66,8
7686,533.9300000000001,33.34125,62.9,38.55625,75.82,8
7687,554.16,36.17625,60.52,38.515,62.57,8
7688,581.34,35.83,73.61,41.64125,88.49,8
7689,550.49,34.485,73.65,38.94875,73.55,8
7690,522.11,31.68125,65.57,37.04,62.43,8
7691,544.07,32.285000000000004,65.97,38.6425,71.44,8
7692,545.63,33.9725,74.78,39.235,78.65,8
7693,536.26,33.9725,76.35,39.0375,80.93,8
7694,532.01,32.445,67.16,38.1525,71.56,8
7695,563.47,34.1375,75.47,40.37875,80.63,8
7696,549.59,35.08125,76.22,39.23625,73.7,8
7697,523.51,32.54625,71.42,37.81,72.84,8
7698,567.2,37.71625,72.74,40.865,82.81,8
7699,560.08,35.2525,75.29,40.08375,81.03,8
7700,593.16,36.56125,73.62,42.505,86.95,8
7701,575.59,36.99,72.0,40.61625,73.73,8
7702,569.9300000000001,35.448750000000004,77.47,41.4075,87.0,8
7703,538.14,34.93375,67.31,38.52375,74.47,8
7704,579.76,36.0875,75.29,41.1275,83.64,8
7705,586.27,35.04875,73.94,42.175,89.75,8
7706,578.3000000000001,33.8825,70.61,41.01,80.4,8
7707,564.1,35.59625,85.99,41.4825,94.65,8
7708,592.84,37.43875,82.81,43.17375,95.92,8
7709,553.82,35.795,74.31,39.41375,75.77,8
7710,627.96,39.0725,82.03,44.293749999999996,91.05,8
7711,633.32,40.331250000000004,78.93,45.23,96.07,8
7712,604.26,38.9625,77.0,43.41,91.41,8
7713,611.27,39.6625,85.07,43.82625,94.93,8
7714,609.71,38.06125,77.63,44.875,105.64,8
7715,595.1,39.015,71.67,41.8675,79.48,8
7716,604.77,38.285,80.94,44.65625,105.85,8
7717,577.02,37.50625,78.7,40.97875,80.49,8
7718,621.78,39.48375,82.3,45.72625,103.58,8
7719,616.97,37.97125,76.66,44.5025,97.69,8
7720,588.44,37.43875,78.76,42.0075,85.17,8
7721,577.43,35.24875,78.82,41.5125,87.94,8
7722,603.88,37.6425,88.56,44.9325,110.68,8
7723,615.93,37.87375,80.83,44.72,100.92,8
7724,659.69,41.72125,82.33,49.60375,108.17,8
7725,705.2,43.045,99.15,214.8775,1427.31,8
7726,654.8,40.52625,85.4,51.185,135.74,8
7727,637.79,39.02875,85.52,47.9475,119.7,8
7728,640.25,40.66375,89.59,54.4725,176.88,8
7729,646.83,41.38,94.54,53.44375,166.32,8
7730,617.42,37.9925,83.22,44.987500000000004,102.67,8
7731,618.51,40.32,90.52,49.12625,141.54,8
7732,615.38,37.6625,86.63,46.583749999999995,119.03,8
7733,621.83,38.28125,85.44,49.20375,140.79,8
7734,598.95,39.17125,85.25,43.89875,102.61,8
7735,641.24,40.0425,87.41,50.87375,147.94,8
7736,626.1999999999999,38.87375,83.52,46.4075,111.39,8
7737,636.9399999999999,40.49375,89.5,51.705,155.91,8
7738,677.88,40.295,86.43,51.17375,130.92,8
7739,661.04,41.15375,96.64,56.49125,188.47,8
7740,642.37,40.589999999999996,90.66,48.79625,128.57,8
7741,639.36,38.92875,88.03,48.69125,128.53,8
7742,614.0,39.07125,90.05,48.71125,141.18,8
7743,648.33,40.82,94.23,57.8125,202.72,8
7744,637.2,39.685,84.23,45.68,98.16,8
7745,649.77,42.581250000000004,94.12,50.865,141.27,8
7746,641.6800000000001,39.86875,96.69,55.941250000000004,191.46,8
7747,674.14,40.5275,98.16,211.73624999999998,1427.31,8
7748,621.64,38.83125,84.32,46.176249999999996,114.66,8
7749,685.86,41.26625,95.68,211.25125,1427.31,8
7750,671.56,43.1575,100.0,211.53125,1427.31,8
7751,659.92,42.69125,100.0,75.89999999999999,344.46,8
7752,702.36,41.160000000000004,100.0,210.5825,1427.31,8
7753,759.36,44.165,99.3,214.3475,1427.31,8
7754,737.0500000000001,45.6625,100.0,214.64375,1427.31,8
7755,715.61,44.2025,98.11,70.00125,271.71,8
7756,709.21,42.225,98.33,212.20875,1427.31,8
7757,647.37,39.7825,83.05,47.74125,113.88,8
7758,702.88,45.525,99.85,86.05,405.97,8
7759,668.35,42.6925,95.19,63.826249999999995,242.85,8
7760,666.63,40.0675,89.47,53.308749999999996,155.89,8
7761,692.29,43.91375,100.0,65.3175,244.16,8
7762,683.35,42.07625,98.8,55.152499999999996,162.34,8
7763,725.97,44.455,96.92,212.88,1427.31,8
7764,757.14,43.29375,96.43,214.37625,1427.31,8
7765,702.64,43.02625,100.0,212.025,1427.31,8
7766,683.82,41.455,94.62,71.2525,293.23,8
7767,701.44,42.35125,94.95,212.855,1427.31,8
7768,798.13,44.167500000000004,100.0,212.76,1427.31,8
7769,761.8000000000001,43.605,100.0,212.67874999999998,1427.31,8
7770,706.3100000000001,43.0825,100.0,212.08375,1427.31,8
7771,732.79,44.76875,99.8,213.3775,1427.31,8
7772,696.17,43.2825,98.46,212.51624999999999,1427.31,8
7773,719.12,45.755,100.0,74.89125,310.45,8
7774,718.7,44.2575,94.27,80.53,358.05,8
7775,713.78,43.185,100.0,213.4425,1427.31,8
7776,689.61,41.04125,96.63,63.405,230.14,8
7777,698.25,45.24625,96.41,64.1225,229.11,8
7778,725.08,44.09125,94.15,214.2925,1427.31,8
7779,750.54,45.527499999999996,98.14,213.73375,1427.31,8
7780,749.76,45.98375,100.0,214.5375,1427.31,8
7781,704.87,42.3125,100.0,212.57,1427.31,8
7782,692.57,42.996249999999996,95.32,65.79625,248.13,8
7783,703.0,43.85375,100.0,213.05375,1427.31,8
7784,706.87,42.86625,100.0,213.24,1427.31,8
7785,731.53,47.43125,96.82,83.58625,370.8,8
7786,706.3299999999999,43.155,94.69,59.21875,186.87,8
7787,727.6800000000001,46.98,100.0,78.99,338.06,8
7788,738.06,44.79125,100.0,215.73499999999999,1427.31,8
7789,698.53,42.5525,88.15,57.81875,179.58,8
7790,697.5899999999999,43.58125,90.51,54.885,152.29,8
7791,715.58,45.5025,100.0,83.53999999999999,377.49,8
7792,729.84,44.74375,100.0,214.50375,1427.31,8
7793,734.33,45.2825,100.0,214.785,1427.31,8
7794,732.04,46.55125,100.0,91.69250000000001,434.85,8
7795,710.25,44.8175,99.07,213.6975,1427.31,8
7796,744.34,45.2675,100.0,214.79999999999998,1427.31,8
7797,728.4300000000001,42.11625,97.09,213.65749999999997,1427.31,8
7798,744.76,44.371249999999996,100.0,215.21125,1427.31,8
7799,756.3,45.69875,99.47,215.49874999999997,1427.31,8
7800,750.85,45.79875,96.74,215.30124999999998,1427.31,8
7801,803.25,48.93125,100.0,217.72875,1427.31,8
7802,765.36,47.12375,97.3,216.50374999999997,1427.31,8
7803,737.58,45.9975,100.0,214.86249999999998,1427.31,8
7804,765.53,47.4625,94.28,216.89624999999998,1427.31,8
7805,765.99,48.363749999999996,98.52,215.7125,1427.31,8
7806,740.97,44.59,99.2,215.89624999999998,1427.31,8
7807,736.1,47.222500000000004,99.12,214.4375,1427.31,8
7808,750.51,44.21875,98.19,215.0825,1427.31,8
7809,754.02,46.21875,95.6,215.47375,1427.31,8
7810,757.78,44.69625,97.71,214.53875,1427.31,8
7811,735.51,43.38125,96.98,213.8875,1427.31,8
7812,761.76,45.45,100.0,214.72625,1427.31,8
7813,743.17,44.33,100.0,215.31875,1427.31,8
7814,776.0,47.94875,98.76,216.785,1427.31,8
7815,842.12,46.35,97.44,215.54625,1427.31,8
7816,831.1999999999999,47.36625,100.0,217.90625,1427.31,8
7817,808.4,45.52875,99.65,217.49625,1427.31,8
7818,800.62,46.30875,100.0,217.67874999999998,1427.31,8
7819,794.87,48.1025,95.88,217.8725,1427.31,8
7820,802.46,46.78625,100.0,216.32125,1427.31,8
7821,739.69,45.055,98.1,214.7825,1427.31,8
7822,750.08,45.69625,97.73,215.26749999999998,1427.31,8
7823,751.67,46.56875,100.0,215.49874999999997,1427.31,8
7824,777.62,46.545,100.0,215.8125,1427.31,8
7825,758.3199999999999,46.54375,99.04,215.77875,1427.31,8
7826,794.27,46.07,100.0,216.58749999999998,1427.31,8
7827,790.51,47.3125,100.0,217.60999999999999,1427.31,8
7828,820.13,51.37875,100.0,222.605,1427.31,8
7829,798.8199999999999,47.35,97.29,218.11624999999998,1427.31,8
7830,792.95,48.4275,97.23,218.23125,1427.31,8
7831,767.07,46.528749999999995,98.91,216.59374999999997,1427.31,8
7832,769.55,46.25375,99.58,215.27999999999997,1427.31,8
7833,814.47,48.10625,100.0,218.8775,1427.31,8
7834,818.21,48.92625,100.0,219.7,1427.31,8
7835,785.0400000000001,43.645,100.0,216.8025,1427.31,8
7836,797.83,46.085,100.0,217.80124999999998,1427.31,8
7837,789.49,46.445,96.61,217.6775,1427.31,8
7838,789.51,46.6825,96.65,216.5925,1427.31,8
7839,822.0600000000001,47.29875,99.8,217.04375,1427.31,8
7840,829.08,48.32625,97.93,217.9175,1427.31,8
7841,801.8,47.68,100.0,215.9725,1427.31,8
7842,792.22,47.6875,99.92,216.8275,1427.31,8
7843,819.99,48.0325,97.37,217.76375,1427.31,8
7844,785.79,48.21875,100.0,217.02,1427.31,8
7845,806.5,49.56,98.54,218.41374999999996,1427.31,8
7846,781.84,47.09875,99.35,217.15249999999997,1427.31,8
7847,792.53,48.9375,99.77,217.00125,1427.31,8
7848,807.09,48.58875,95.21,218.69125,1427.31,8
7849,894.4200000000001,47.47625,98.48,217.85625,1427.31,8
7850,856.7099999999999,48.64875,100.0,217.97375,1427.31,8
7851,819.12,47.68,100.0,218.17749999999998,1427.31,8
7852,846.9,47.6725,100.0,217.85125,1427.31,8
7853,828.33,47.9225,100.0,217.83499999999998,1427.31,8
7854,823.03,47.1875,100.0,217.025,1427.31,8
7855,826.63,48.56,100.0,218.855,1427.31,8
7856,921.47,54.91,100.0,245.03999999999996,1427.31,8
7857,889.35,52.295,100.0,223.54,1427.31,8
7858,843.98,50.144999999999996,97.38,220.4475,1427.31,8
7859,820.96,49.41625,100.0,218.2125,1427.31,8
7860,814.39,49.745,98.92,217.7275,1427.31,8
7861,837.28,51.14625,100.0,219.535,1427.31,8
7862,834.54,48.8575,97.57,218.52624999999998,1427.31,8
7863,821.32,49.544999999999995,100.0,218.455,1427.31,8
7864,806.4300000000001,49.05625,96.93,217.26,1427.31,8
7865,844.55,49.925,100.0,219.10999999999999,1427.31,8
7866,814.63,47.847500000000004,99.29,217.43125,1427.31,8
7867,799.71,45.808749999999996,99.49,218.36374999999998,1427.31,8
7868,849.61,49.606249999999996,100.0,220.26625,1427.31,8
7869,802.26,48.8275,100.0,217.73375000000001,1427.31,8
7870,842.5500000000001,47.9425,100.0,218.05124999999998,1427.31,8
7871,841.31,48.738749999999996,100.0,219.66625,1427.31,8
7872,858.5200000000001,50.045,100.0,220.13375,1427.31,8
7873,855.75,48.48375,100.0,220.02625,1427.31,8
7874,841.5799999999999,51.02875,97.03,219.56125,1427.31,8
7875,796.7099999999999,47.8025,100.0,216.67125,1427.31,8
7876,840.1,46.628750000000004,96.41,218.5225,1427.31,8
7877,826.57,48.85375,99.6,217.92874999999998,1427.31,8
7878,827.0500000000001,50.125,97.03,219.7,1427.31,8
7879,855.51,49.495,98.61,219.56875,1427.31,8
7880,879.25,49.49375,100.0,218.795,1427.31,8
7881,843.8,48.71,100.0,216.84,1427.31,8
7882,868.03,47.09,97.29,219.12125,1427.31,8
7883,929.68,52.746249999999996,100.0,223.13375,1427.31,8
7884,883.28,52.28,100.0,221.6525,1427.31,8
7885,891.0500000000001,52.597500000000004,98.75,221.99625,1427.31,8
7886,888.3299999999999,53.64125,98.47,223.66375,1427.31,8
7887,903.49,50.22,93.02,221.10125,1427.31,8
7888,866.6400000000001,49.5525,99.72,219.195,1427.31,8
7889,857.5699999999999,50.35125,99.4,219.07125,1427.31,8
7890,859.32,49.115,98.57,219.42874999999998,1427.31,8
7891,876.5,52.44625,99.58,220.13625,1427.31,8
7892,864.65,48.05875,100.0,219.1825,1427.31,8
7893,873.92,52.2425,98.97,222.40749999999997,1427.31,8
7894,859.73,50.77625,100.0,221.09875,1427.31,8
7895,850.73,49.47625,95.4,220.47625,1427.31,8
7896,851.64,50.03375,99.92,219.77124999999998,1427.31,8
7897,851.95,50.3525,100.0,220.59124999999997,1427.31,8
7898,849.12,49.1725,98.15,220.56625,1427.31,8
7899,875.35,49.7375,95.01,222.13125,1427.31,8
7900,856.61,50.165,99.79,219.945,1427.31,8
7901,876.16,52.277499999999996,98.35,222.77625,1427.31,8
7902,873.66,49.9225,97.03,220.92,1427.31,8
7903,846.36,48.2025,97.55,219.92625,1427.31,8
7904,858.86,52.55375,98.52,219.42125000000001,1427.31,8
7905,882.04,50.905,97.09,220.59875,1427.31,8
7906,893.68,51.54875,99.99,222.65624999999997,1427.31,8
7907,876.65,53.29625,98.5,221.73125,1427.31,8
7908,875.21,52.2175,97.18,221.0875,1427.31,8
7909,869.13,51.86875,100.0,221.4475,1427.31,8
7910,863.59,49.60625,98.9,220.64375,1427.31,8
7911,860.35,49.57125,97.55,219.825,1427.31,8
7912,852.7,48.30625,99.27,218.99125,1427.31,8
7913,886.85,51.06,98.85,222.46499999999997,1427.31,8
7914,875.17,51.425,99.58,220.785,1427.31,8
7915,924.83,52.6525,100.0,224.24625,1427.31,8
7916,867.5600000000001,50.0575,100.0,220.26375,1427.31,8
7917,884.46,51.7575,100.0,221.11499999999998,1427.31,8
7918,895.12,50.9925,96.79,223.09875,1427.31,8
7919,860.87,49.35,100.0,219.09124999999997,1427.31,8
7920,857.85,50.91875,99.78,220.85125,1427.31,8
7921,937.4399999999999,53.23625,100.0,224.23874999999998,1427.31,8
7922,966.91,54.190000000000005,99.91,222.82625,1427.31,8
7923,925.82,50.067499999999995,100.0,221.47125,1427.31,8
7924,909.49,51.68375,96.38,222.39,1427.31,8
7925,902.21,50.21375,96.35,222.515,1427.31,8
7926,891.16,51.0175,99.94,222.1175,1427.31,8
7927,972.11,48.99875,100.0,219.775,1427.31,8
7928,959.03,51.12375,100.0,222.71625,1427.31,8
7929,918.19,49.4525,99.39,220.005,1427.31,8
7930,916.28,50.56125,100.0,222.26375,1427.31,8
7931,888.37,51.77875,100.0,221.90499999999997,1427.31,8
7932,895.8,52.3625,96.26,221.32375,1427.31,8
7933,913.84,52.385,95.86,223.2275,1427.31,8
7934,889.36,50.2275,100.0,222.1575,1427.31,8
7935,972.32,52.167500000000004,100.0,223.95874999999998,1427.31,8
7936,935.07,51.25,100.0,222.7275,1427.31,8
7937,892.28,50.48625,98.89,220.4175,1427.31,8
7938,931.9,50.6425,100.0,222.43124999999998,1427.31,8
7939,896.54,49.9175,97.13,221.9025,1427.31,8
7940,889.0799999999999,52.85375,100.0,222.21875,1427.31,8
7941,983.59,55.214999999999996,100.0,391.655,1427.31,8
7942,930.42,53.2125,97.93,240.70999999999998,1427.31,8
7943,901.89,52.80625,98.56,225.24499999999998,1427.31,8
7944,915.13,52.9725,96.58,224.00375,1427.31,8
7945,892.24,53.2525,97.78,222.65375,1427.31,8
7946,906.0,52.4775,94.48,224.29625,1427.31,8
7947,904.95,51.903749999999995,98.88,223.56875,1427.31,8
7948,904.23,50.441250000000004,100.0,222.4475,1427.31,8
